TRAIN	TARGET	AVG_0_MONOLINGUAL	AVG_15_MONOLINGUAL	AVG_35_MONOLINGUAL	AVG_55_MONOLINGUAL	AVG_75_MONOLINGUAL	AVG_95_MONOLINGUAL	AVG_0_MBERT	AVG_15_MBERT	AVG_35_MBERT	AVG_55_MBERT	AVG_75_MBERT	AVG_95_MBERT	AVG_0_XLMR	AVG_15_XLMR	AVG_35_XLMR	AVG_55_XLMR	AVG_75_XLMR	AVG_95_XLMR
Spanish	Occitan	0.9735761374689289	0.9907597535934292	0.9929320220469038	0.9931481681616774	0.9928671782124716	0.9905328001729169	0.8629598574572895	0.9234985850539775	0.9331097369248507	0.9378786290745204	0.9397023372812073	0.941955769835447	0.8538897576231431	0.9204945269741988	0.9310594214229866	0.9361317435496481	0.938242767787334	0.9366692728694292
Spanish	Spanish	0.9904204594108148	0.9909333966108269	0.989348494984197	0.9851556460451343	0.9769277567288285	0.9485752998478819	0.991658515834651	0.9927289199090499	0.9926830472347848	0.9915203551779758	0.989229712393312	0.9781077322672902	0.9896603813170877	0.991254565997972	0.991564911137192	0.9904509356479807	0.9883565238139029	0.9768741438640998
MSA	Egyptian A.	0.8286830357142858	0.8784598214285715	0.8942761479591838	0.8940369897959183	0.8910235969387756	0.8907047193877553	0.9655369165810797	0.9740385712655483	0.9746776218190117	0.9736049298185552	0.9733652858610066	0.9732511696907451	0.9478254923413567	0.9550875273522974	0.9566876367614879	0.9538977024070021	0.9514086433260394	0.9486187089715535
MSA	Gulf Arabic	0.7948576675849404	0.851643709825528	0.8672727272727272	0.8708539944903582	0.8693112947658402	0.8661157024793388	0.9284435349788976	0.9357846271901777	0.9389563882849469	0.9387901266146566	0.9383424990407981	0.9375623481263589	0.8941474265551891	0.9110684973536858	0.9124798649996164	0.9114520211705146	0.9099946306665643	0.9055304134386745
MSA	Levantine A.	0.8228387615601125	0.8751588258946521	0.8846642541214313	0.8869802975472456	0.8854684358665059	0.8837153196622436	0.9119496855345911	0.9233153638814017	0.9293126684636119	0.9287511230907457	0.9285152740341418	0.9278863432165319	0.8738444806960304	0.8995785753126698	0.900910821098423	0.8997009244154432	0.8976753670473083	0.8946302338227298
MSA	MSA	0.9751062794441143	0.9771758233806344	0.976742166986277	0.9742222241406578	0.9705684123233308	0.9606285556973762	0.9987485854619578	0.9987384132640112	0.9987164344925569	0.9985200878053677	0.9981372654956522	0.9959023110264436	0.9966957519209372	0.9968260410336652	0.9967257283055563	0.9960732771632692	0.9938122211871226	0.9847391162980996
MSA	Maghrebi A.	0.680458254347647	0.766125443006676	0.7775488337591693	0.7812742108299678	0.7783235803181408	0.7760323085799061	0.8269705494000805	0.8478672713703427	0.8505884379126242	0.8500028704288421	0.8494747115219013	0.8489809977610655	0.7930356088923863	0.8230047871991607	0.8241064987868058	0.8240409207161126	0.8223227752639518	0.8195291494524231
Finnish	Finnish	0.9402789015887654	0.9375093932462999	0.9279335059846486	0.912825337083515	0.8882593608307078	0.8260161072327948	0.9874951483611267	0.9882751079207793	0.988478454998139	0.98841979275489	0.9874855913177167	0.9848649176936659	0.9818429129639753	0.983273245055679	0.9833098919070398	0.9830427059362528	0.9816798737269161	0.9731855277363639
Finnish	Ostrobothnian F.	0.9460793331599413	0.9649908969227157	0.9672752301143752	0.9665444464884958	0.9610908468082137	0.9474869797448602	0.985094423698824	0.9894873993156985	0.9918368516921217	0.9928255187635668	0.9938579644507216	0.9934316441215483	0.9613103499062501	0.9710547036531414	0.9756714042133765	0.9780313029291975	0.9801997360266916	0.9800813445644723
Finnish	SE Finnish	0.9343992953810192	0.9694394101074432	0.9714787400418933	0.971100459018615	0.9675355838231227	0.9568917721054444	0.9896442673296285	0.9935854782100029	0.9951228429365312	0.995174027493419	0.9959481939163499	0.995468338695525	0.9700413018009968	0.9823285875975458	0.9847620182283912	0.9866523698893985	0.9866066996286808	0.9867556243918905
Finnish	SW Finnish	0.9398642707180691	0.9723357974410864	0.9755628389550612	0.9774586732525801	0.975291043802776	0.9700276423243114	0.9785307225834734	0.9875093154087822	0.9900745232702564	0.9923387155695187	0.993834295316724	0.9932848688536566	0.9617853996684016	0.9744261462649018	0.9784499505679871	0.9805257104168831	0.9808750043277052	0.9827291856604848
Finnish	SW transition area	0.9345848121315224	0.9651095532807321	0.9671920922183439	0.966440031678057	0.9609362625758953	0.9488962543630658	0.9824407035321647	0.9898434553910714	0.9929066630568257	0.9942313456648069	0.9952427456706084	0.9945968420340161	0.9653153199714708	0.9757873954704733	0.9803003834902784	0.9818911962622618	0.9824421405166264	0.9832091210733592
Finnish	Savonian F.	0.943956758920975	0.9663965767479104	0.9680486462139031	0.9667889495020269	0.9629943446273961	0.9503943746559231	0.9819638108150388	0.9886564113260677	0.9908356885852845	0.9924117432340825	0.9934187829170359	0.9929106742451894	0.9661671689943543	0.975274306664909	0.9791524700446621	0.9816105616165046	0.9836365545608301	0.9823264064989063
Finnish	Tavastian F.	0.9357904167348071	0.9614664287085558	0.9633485256788561	0.9620999566271571	0.9555897640090727	0.9410811925398711	0.9852022616279236	0.9913070473222934	0.9930938138669871	0.9940688319042458	0.9948345889948289	0.9942631456404449	0.966917251329812	0.9800314572509581	0.9830923468471535	0.984803918533151	0.9861185591588282	0.9850088860541586
