TRAIN	TARGET	AVG_0_MONOLINGUAL	AVG_15_MONOLINGUAL	AVG_35_MONOLINGUAL	AVG_55_MONOLINGUAL	AVG_75_MONOLINGUAL	AVG_95_MONOLINGUAL	AVG_0_MBERT	AVG_15_MBERT	AVG_35_MBERT	AVG_55_MBERT	AVG_75_MBERT	AVG_95_MBERT	AVG_0_XLMR	AVG_15_XLMR	AVG_35_XLMR	AVG_55_XLMR	AVG_75_XLMR	AVG_95_XLMR
Nynorsk	East N.	1.1852811807260193	1.0976768531425383	0.9997298986386719	0.917906243194258	0.8486576098356728	0.7887934308609281	1.0311532436618396	0.9583335032232088	0.8761404212521885	0.8070218607580063	0.7483896168598132	0.6976704391291831	1.0456477041717074	0.9708956153888604	0.8862837107690172	0.8160822140474459	0.7557424350028632	0.7039406213379505
Nynorsk	North N.	1.2095316324681165	1.1201349499961852	1.0201840339580386	0.9366862942203926	0.8660208572638295	0.8049318774511789	1.0253757210722318	0.9529639875888615	0.8712314311417785	0.8025001399958441	0.744196410909279	0.6937614113033517	1.0410976492499715	0.9666708383863695	0.8824271159100123	0.8125310955591122	0.7524538803852511	0.7008774782966088
Nynorsk	Nynorsk	1.0045649481716334	0.9303173871459824	0.8473041082086785	0.7779558577451192	0.7192653538275485	0.6685284849503544	0.994988975888195	0.9247231454611138	0.8454127122562317	0.7787182552066199	0.7221423421026489	0.6732019707094705	0.9954427831312647	0.9242797833886156	0.8437303693892495	0.7768994730962605	0.7194568015865055	0.6701421601827884
Nynorsk	West N.	1.1892790398931785	1.1013792298791925	1.003101908086681	0.9210022679591994	0.8515200644670564	0.7914539683771238	1.036426824176501	0.9632346650245308	0.8806212266824411	0.8111491762525352	0.7522170721145057	0.7012385035813504	1.046864496594434	0.9720254207940175	0.8873150555511529	0.8170318672149641	0.756621872374337	0.7047597783166117
French	French	0.9795412805057422	0.8582071952108808	0.736794053008021	0.6458669104420396	0.5743552552980172	0.517560861945747	0.9999593828162434	0.9009677166977795	0.7960459661655103	0.7132892645951999	0.6459894725465626	0.5903950592230465	0.9846753401851748	0.8973026089512448	0.8026301798578153	0.7262728726301761	0.6629246373576259	0.610036892506302
French	Picard	1.3887266759836814	1.2167075030213579	1.0445762485784034	0.9156659607065591	0.8142816238555639	0.733762414850012	1.2835804860980506	1.1565115539998923	1.0218305720872327	0.915601370126726	0.8292131614888938	0.7578503588546911	1.2186093046007784	1.1104790215472522	0.9933148169874885	0.8988169441714977	0.8204187698873202	0.7549662340666761
French	Occitan	1.5566940785704357	1.363869073778651	1.1709184311776173	1.0264163594112161	0.9127695205010738	0.8225114603386359	1.2039760479402133	1.0847876118892796	0.9584592062364029	0.8588180725969782	0.777787443703118	0.7108503828674163	1.1656556279335273	1.0622240584259564	0.9501511291271065	0.8597595845526189	0.7847681391984387	0.7221597901124704
Spanish	Occitan	1.3402858846938501	1.200356619667526	1.0532625337575525	0.9374507454711205	0.8456476143934346	0.7693945986124585	1.239717723562215	1.1213433192561182	0.9940125004157139	0.8922848862623006	0.8097913819013464	0.7407825797374852	1.281661884559377	1.1653376350330338	1.038765855082516	0.9367941953840638	0.8534456541369926	0.7830900239736909
Spanish	Spanish	1.0061186476918311	0.9010772945681611	0.7906574919802873	0.7037205174525483	0.6348062334564474	0.5775650269376578	1.004482492967544	0.9085695165850867	0.8053995966029035	0.7229746981551781	0.6561342559002912	0.600219806734331	1.0051643079624666	0.9139351115706289	0.8146691217379995	0.7346961788055376	0.6693287212946233	0.6141511669362278
MSA	Egyptian A.	0.8819644362555973	0.8296626076252192	0.7684134857922942	0.7157175001481497	0.6694845073919533	0.6290462751092329	1.0107752958683818	0.9448849504550317	0.8680928004494615	0.8036840694260251	0.7470189467165446	0.6978829408458358	1.062370219129575	0.9688404623894117	0.8657645940751036	0.7830034852572545	0.7136134989146452	0.6556212776403046
MSA	Gulf Arabic	0.8529347728105557	0.8023544472479728	0.7431213266504976	0.6921598176646737	0.6474485735919815	0.6083413567393885	1.0046757803888902	0.9391830497406026	0.8628543013531539	0.7988342443045342	0.742511066827121	0.6936715717928307	1.0550190159714887	0.962136450041782	0.8597738280469119	0.7775853950378848	0.7086755613553898	0.6510846244850168
MSA	Levantine A.	0.8992676374280151	0.8459397027266042	0.7834889384768848	0.7297591138216679	0.6826190790787676	0.6413874918267523	1.056367680199387	0.9875052618000156	0.9072492981941634	0.8399353244020361	0.780714244831229	0.7293618930789926	1.0992831537705736	1.0025036280371051	0.8958463031630796	0.8102095909580111	0.7384085919717085	0.6784013828569332
MSA	MSA	0.9889762714190035	0.9303284786725431	0.8616477862909064	0.8025580120792031	0.7507154083267383	0.7053706636389261	0.9927084148102695	0.9279958119063842	0.8525762663224086	0.7893187950173891	0.7336665206000266	0.6854087854759079	0.9968735226982266	0.9091100138951782	0.8123889254258018	0.7347301614619015	0.6696181704819455	0.6152012554838832
MSA	Maghrebi A.	0.9878941730670798	0.929310550393966	0.8607050056838993	0.8016798851440159	0.7498940054987934	0.7045988752202577	1.1633817024254094	1.0875432618405267	0.9991570670338614	0.925023934323361	0.8598035364808674	0.8032489982032583	1.2828570705006936	1.169915924772197	1.0454474446849549	0.9455098977755139	0.8617185480194023	0.7916904827026029
Finnish	Finnish	0.9828625246665567	0.926720108782346	0.8615773805425013	0.806297353653421	0.757775463663984	0.7110473397312517	0.9863082762696502	0.9342887803506222	0.8741571944728512	0.820900640932486	0.7746845349660196	0.7311950809368919	0.9822015703198115	0.9108854764861902	0.8319803014407249	0.7652171648207183	0.7094325412579975	0.6587503314798184
Finnish	Ostrobothnian F.	1.0498146126061088	0.9898478043261314	0.9202675870577819	0.8612219132662174	0.8093947371721258	0.7594835175527858	0.8064848761640373	0.7639495576092297	0.7147811426653778	0.6712343064273514	0.6334443056802019	0.597883834587152	0.846711276687451	0.7852329175777565	0.7172123569119462	0.6596588950245067	0.6115695096441305	0.567878682991664
Finnish	SE Finnish	1.0106041486175976	0.9528770942411509	0.885895690678338	0.8290553665152511	0.779163929929318	0.7311168890478301	0.783455033274894	0.7421343459332792	0.6943699757579431	0.6520666554574392	0.6153557794474168	0.5808107670276061	0.826123143397443	0.7661396559006	0.6997730431719514	0.6436190174054949	0.5966989452294014	0.5540704790148292
Finnish	SW Finnish	1.0599989825613727	0.9994504295111986	0.9291952067078533	0.8695767241756499	0.8172467668011867	0.766851352811319	0.7677562471045019	0.7272635391713262	0.6804562662154844	0.6390006152150539	0.6030253477187711	0.5691725444752358	0.8341624612778007	0.7735952516961647	0.7065828002682467	0.6498823183626465	0.6025056491547329	0.5594623491549194
Finnish	SW transition area	1.0509503536065974	0.9909186702886714	0.9212631777244498	0.8621536254234596	0.8102703801452258	0.7603051641175433	0.8007985244882205	0.7585631133304318	0.7097413743218352	0.6665015774747968	0.6289780259078227	0.5936682840601302	0.8581487240346689	0.7958399100643028	0.7269005219273537	0.6685696230219935	0.6198306421674671	0.575549636143174
Finnish	Savonian F.	1.0448868448558966	0.9852015172301002	0.9159479053895954	0.8571793885013598	0.8055954861090002	0.755918546804928	0.7893953750473328	0.74776138445964	0.69963485350757	0.6570107794049705	0.6200215528310956	0.5852146119385695	0.8425845294695182	0.7814058069117442	0.713716768533659	0.6564438138217653	0.608588809088954	0.5651109251506116
Finnish	Tavastian F.	1.0252379986922402	0.9666750393176287	0.8987237250149199	0.8410603359721428	0.7904464564751985	0.7417036800836678	0.7937619642355792	0.751897672661954	0.7035049268366207	0.6606450750400812	0.6234512402787953	0.5884517626466561	0.8455484046194333	0.7841544798010543	0.7162273384769099	0.658752920432501	0.6107295809458864	0.5670987592128556
