TRAIN	TARGET	AVG_0_MONOLINGUAL	AVG_15_MONOLINGUAL	AVG_35_MONOLINGUAL	AVG_55_MONOLINGUAL	AVG_75_MONOLINGUAL	AVG_95_MONOLINGUAL	AVG_0_MBERT	AVG_15_MBERT	AVG_35_MBERT	AVG_55_MBERT	AVG_75_MBERT	AVG_95_MBERT	AVG_0_XLMR	AVG_15_XLMR	AVG_35_XLMR	AVG_55_XLMR	AVG_75_XLMR	AVG_95_XLMR
MSA	Levantine A.	0.647071129707113	0.7238702928870293	0.7352928870292887	0.7310669456066946	0.7217782426778242	0.6973640167364017	0.6460251046025105	0.7228242677824268	0.7319456066945607	0.7307112970711297	0.7203347280334729	0.6918828451882846	0.6469665271966527	0.7195606694560669	0.7341213389121339	0.7314016736401674	0.7216527196652719	0.6923640167364018
MSA	MSA	0.9319149664576851	0.9283836708579493	0.9206602128249356	0.9077510888516871	0.8821981230517016	0.7822236184091483	0.9310440669443434	0.9272516213736205	0.9188150387374643	0.9054448897436084	0.8787164203249975	0.7758209601391483	0.9321299302152797	0.9285036804890956	0.9206146671107984	0.9077136461834119	0.8808525498876228	0.7799410533285189
MSA	Maghrebi A.	0.5651866682369567	0.6120127193498999	0.6224001884348134	0.6215993404781534	0.6147450241432104	0.5926745966317276	0.5641267224119656	0.6106936756565776	0.6191967966081734	0.6187963726298433	0.6122011541632316	0.588175715463432	0.5651866682369567	0.6103403603815805	0.6198327641031681	0.6213166882581558	0.613425980449888	0.5915910964550701
Finnish	Finnish	0.7586930357363532	0.7489799968040746	0.7308028713497652	0.7055970337403673	0.6630689229600264	0.5323610972951969	0.7579678607703902	0.7480525609812757	0.7297930664802339	0.70448562293554	0.6613823626150707	0.5301312349417486	0.7583703429989905	0.7484855157162508	0.7302455530927365	0.7049102836667099	0.6619562153295898	0.5309095619208868
Finnish	Ostrobothnian F.	0.6371223034999137	0.6529066487638177	0.6510184576509037	0.6506538735891017	0.6440894955965518	0.6162384435710588	0.6374119577208482	0.6529337997491915	0.6515835824132307	0.6526405612076526	0.6442573333207615	0.6159800861800729	0.6373164637512985	0.652724618422407	0.6499293461477273	0.6526890575431177	0.6416352389597507	0.6174051787869997
Finnish	SE Finnish	0.6274006966414214	0.661237337423705	0.6651567443198159	0.6636915604128719	0.6607452145847315	0.639050266832838	0.6274979117136799	0.6610663111225341	0.6663448563901561	0.6659432628670565	0.6583483261581957	0.6367474137377113	0.6274594525392673	0.6605343383182505	0.6640197796394537	0.6668715043568018	0.6586795970458564	0.6386071037070821
Finnish	SW Finnish	0.5835836273377252	0.6147816041712199	0.6146542196134753	0.6161853320428362	0.6145405726060758	0.6057922507727371	0.5835850006291683	0.6120296967409085	0.6143160941235687	0.6178570529759657	0.6154762803573676	0.6008669938341512	0.5836390728891448	0.6116514944716446	0.6124240868509034	0.6188039218141521	0.6151049949286886	0.6014625411652746
Finnish	SW transition area	0.6181395991229736	0.6363655197417261	0.6300364276712187	0.6239835643872038	0.6148973637415189	0.5969994648067262	0.6180108040506505	0.6354362439422626	0.6315540810477498	0.6262736447169582	0.6157370898542669	0.5923920029181359	0.6181118033921772	0.635453444098304	0.6274108688127379	0.6236846659743855	0.6159259259259258	0.5929456559363101
Finnish	Savonian F.	0.6407434661160595	0.6559847411523945	0.6585181198815316	0.658728990712165	0.65124307622468	0.6259246649313754	0.6407224776995956	0.6558029069015827	0.658649971374222	0.660023269987257	0.6519238369623432	0.6257713262045912	0.6407378295587274	0.6553504396565023	0.6578767198759999	0.6609238296028033	0.6491732107045523	0.6275900065379162
Finnish	Tavastian F.	0.6352487879561113	0.6569941311559071	0.6567052819596835	0.6542087267159991	0.6454677213574891	0.6171115080377648	0.6353032102202931	0.6564357955941366	0.6569056588322004	0.6557048972238146	0.6453668823192203	0.617799525018426	0.6352477857120966	0.6560483005914983	0.6560615812109882	0.657413139640606	0.6446637449303789	0.6197932309704046
