TRAIN	TARGET	AVG_0_MONOLINGUAL	AVG_15_MONOLINGUAL	AVG_35_MONOLINGUAL	AVG_55_MONOLINGUAL	AVG_75_MONOLINGUAL	AVG_95_MONOLINGUAL	AVG_0_MBERT	AVG_15_MBERT	AVG_35_MBERT	AVG_55_MBERT	AVG_75_MBERT	AVG_95_MBERT	AVG_0_XLMR	AVG_15_XLMR	AVG_35_XLMR	AVG_55_XLMR	AVG_75_XLMR	AVG_95_XLMR
Nynorsk	West N.	0.1966580976863753	0.24198800342759208	0.2562125107112253	0.2628106255355612	0.263324764353042	0.24455869751499568	0.1966580976863753	0.23984575835475574	0.25681233933161957	0.26469580119965724	0.26298200514138814	0.24438731790916882	0.1966580976863753	0.2401028277634961	0.2561268209083119	0.2639245929734361	0.2601542416452442	0.24524421593830334
French	French	0.7705398193518771	0.7555359416726584	0.7275496767877632	0.6862945746604262	0.6119045737947759	0.39812177891187955	0.7705398193518771	0.7557188127485499	0.7279519445153039	0.6864656671090443	0.6120804020140138	0.3996592315615679	0.7704434984336902	0.7556931841196446	0.7276786000794333	0.6858802733085565	0.6117880030668634	0.399547032691291
French	Picard	0.2728485657104736	0.3095396931287525	0.32008005336891265	0.31987991994663106	0.31367578385590394	0.2731154102735156	0.2728485657104736	0.30967311541027354	0.32034689793195453	0.3200800533689126	0.3144096064042695	0.2747164776517678	0.2728485657104736	0.30907271514342893	0.3208805870580386	0.3202801867911941	0.3128085390260173	0.2735823882588392
French	Occitan	0.11437565582371452	0.136411332633788	0.1447534102833158	0.14732423924449106	0.14464847848898213	0.13310598111227695	0.11486132914704342	0.13610675039246464	0.14578754578754577	0.14730507587650438	0.14447933019361586	0.13275771847200418	0.1146897093479968	0.13637077769049485	0.14527363184079597	0.14783974862529456	0.1443833464257659	0.13354281225451686
Spanish	Occitan	0.1130594085317979	0.14708191572886675	0.15666056006281076	0.15964407223239982	0.15671290238157548	0.14760533891651395	0.1130298273155416	0.14594453165881732	0.15656724228152796	0.1586603872318158	0.15641025641025635	0.14735740450026164	0.1128567687876407	0.14653050536789736	0.15674260277559565	0.15967530767216545	0.15590468709086142	0.14778737889499868
Spanish	Spanish	0.7702734742717638	0.7542990574766126	0.7258890506078153	0.6788350193085868	0.5985102772548017	0.36985510971834645	0.7702569152661309	0.754258012368531	0.7255873464477458	0.6785889917643174	0.5978231306311481	0.3683262947756532	0.7703088456124267	0.7542580062494462	0.7255938179179973	0.6784198752999089	0.5979482987490825	0.3686673362622238
MSA	Egyptian A.	0.3834615384615384	0.40592307692307694	0.4086153846153846	0.39930769230769225	0.37015384615384617	0.30338461538461536	0.38	0.4006923076923076	0.4034615384615384	0.39115384615384613	0.36476923076923073	0.29630769230769227	0.3826923076923076	0.40476923076923077	0.4058461538461538	0.39592307692307693	0.36853846153846154	0.2990769230769231
MSA	Gulf Arabic	0.3647143370463528	0.39640675530003583	0.40459935321595397	0.4058210564139418	0.38670499461013297	0.33036291771469634	0.3607617678763923	0.39080129356809196	0.40172475745598274	0.3998562702120014	0.3788717211642113	0.32274523895077256	0.3643550125763564	0.3928135106000718	0.4031620553359684	0.4028745957599712	0.38361480416816385	0.32871002515271286
MSA	Levantine A.	0.3859060402684564	0.41248322147651006	0.417986577181208	0.4100671140939597	0.3860402684563758	0.3243624161073825	0.3828859060402684	0.40765100671140936	0.4142953020134227	0.40463087248322144	0.3826174496644295	0.3175838926174496	0.3859060402684564	0.4098657718120805	0.4166442953020134	0.4087248322147651	0.38610738255033555	0.3211409395973154
MSA	MSA	0.7679669560080418	0.7567329039265943	0.7333912968909301	0.6948676406132386	0.6235378771998362	0.41555892749949974	0.7675241298592026	0.7553444656648216	0.7306994641791531	0.6908786147015726	0.6167730875892874	0.40538528317949074	0.7682552722358548	0.756774102919734	0.7326007326007327	0.6942984814538213	0.6197917778014865	0.41081236886091255
MSA	Maghrebi A.	0.3203096203464799	0.35680058975304085	0.3669738297088094	0.3659417618872097	0.3477331367489863	0.30563951345374124	0.3188352377441946	0.3545890158496129	0.3642462218945816	0.3601179506081828	0.3447106524143015	0.2989310726133432	0.3203096203464799	0.3550313306302985	0.3653520088462956	0.36373018798378176	0.3458901584961297	0.30210099520825656
Finnish	Finnish	0.5248292679416309	0.5065125968362114	0.4726403392044987	0.42785110295488477	0.35704562003570434	0.17984314167325524	0.5243245450438168	0.5057859054903326	0.4719058507188615	0.4269276148825072	0.3556971531859093	0.17823685455760638	0.5247195786596226	0.5061607450175535	0.4722737357328259	0.4271547166196205	0.3562169827182542	0.1785334781486173
Finnish	Ostrobothnian F.	0.10093093008120871	0.10310404346226756	0.10031974194278596	0.09403242692623294	0.08245380719277887	0.05341671146826628	0.10126003600102859	0.103340095431298	0.10074573559244544	0.09439126832195201	0.0825280722306351	0.05341295465584726	0.10106715104728378	0.1031106317761253	0.10045978316398929	0.09423851961173861	0.08244309473803706	0.05340296304705676
Finnish	SE Finnish	0.1235907923024487	0.12928530229143723	0.13080593571391114	0.12586649887263382	0.1139531225420796	0.08364532536311671	0.12364996575522888	0.12923449765555026	0.1306569727622359	0.12598914704177858	0.11357673462936617	0.08355724145197825	0.12360140778484	0.12919052371697215	0.13066134369911223	0.12620686032463097	0.11330566790985967	0.08302778799180541
Finnish	SW Finnish	0.0695280637016896	0.07830646727519901	0.08172460671975137	0.08172460671975136	0.07879199844630022	0.06550786560497181	0.0697947214076246	0.07849462365591392	0.08181818181818176	0.08179863147605079	0.07888563049853368	0.06555229716520036	0.0696485934001752	0.07817580064246077	0.08177747493429373	0.081952691521464	0.07870145040397154	0.0654531295629319
Finnish	SW transition area	0.1169698838524	0.12203720834618148	0.12190358721348542	0.11663069174632539	0.1048309178743961	0.07494089834515362	0.1172855445953622	0.12218148014253986	0.12221246707638275	0.11700666219077618	0.10505603470536587	0.07496772194391361	0.1170716639209225	0.12198311367380557	0.12186985172981872	0.11692751235584839	0.1048393739703459	0.0748455518945634
Finnish	Savonian F.	0.0856742229492872	0.08743164290722125	0.08503856041131101	0.0803131572797382	0.07017060060761855	0.04759990652021494	0.0857774537243925	0.08753675000587997	0.085222381635581	0.0805183808829409	0.07033421925347504	0.04758096761295479	0.0857169630098156	0.08738960339213342	0.08507508140651716	0.08061002178649232	0.07020872865275138	0.047386792231827
Finnish	Tavastian F.	0.10794602698650671	0.10973874764745281	0.1069571597180133	0.10024562186991606	0.08843025295862703	0.05870043701553477	0.1078989446754077	0.10954908858330663	0.10677966101694913	0.10029421170450907	0.08823792772625513	0.05862488007675084	0.10783030612570618	0.1094263734159032	0.10685989721326646	0.10039901682254918	0.08803268745810322	0.05858205381938898
