TRAIN	TARGET	AVG_0_MONOLINGUAL	AVG_15_MONOLINGUAL	AVG_35_MONOLINGUAL	AVG_55_MONOLINGUAL	AVG_75_MONOLINGUAL	AVG_95_MONOLINGUAL	AVG_0_MBERT	AVG_15_MBERT	AVG_35_MBERT	AVG_55_MBERT	AVG_75_MBERT	AVG_95_MBERT	AVG_0_XLMR	AVG_15_XLMR	AVG_35_XLMR	AVG_55_XLMR	AVG_75_XLMR	AVG_95_XLMR
French	Picard	2.4523890326483153	1.785334977404504	1.3124813736493455	1.0377558591251261	0.8579659061467151	0.7310921570323422	2.2601286542454377	1.6758946811099935	1.247526492842229	0.9937921253290993	0.8264409131228323	0.7069236707064771	1.6330242252492244	1.3741675944058511	1.1351877308892366	0.9669000893625471	0.8427960645444544	0.7465918264566189
French	Occitan	2.7560220157960464	2.0063792643796097	1.4749811359226388	1.1662415533157124	0.9641916085349918	0.8216094810133262	1.8790961725048043	1.3933575307226584	1.0372074409988894	0.826249857707672	0.6871121932520955	0.5877442248176254	1.4659599134420243	1.2335852564848486	1.0190539013350277	0.8679826970066429	0.7565749648571872	0.670212769882109
Spanish	Occitan	3.6496232448466173	2.0910268950481212	1.3322296931976194	0.9768815198607589	0.771461061041508	0.6368847104029135	2.133894655125123	1.529418996755973	1.1095712895040426	0.8709634313093171	0.7167484999895757	0.6084114139924145	1.915012095850829	1.5111788895105875	1.1792612048098459	0.9672897293887937	0.8197327210351684	0.7114648389486672
Spanish	Spanish	1.0422381922362582	0.5971433062548737	0.38045041198221163	0.2789721461595621	0.22030936556969416	0.18187783360118925	1.016780430737888	0.7287535504928959	0.5287001263003595	0.4150057598751095	0.3415238174011001	0.2899022302245663	1.0159560367690235	0.8017136386567157	0.6256240065271108	0.51316847658897	0.43488623820037214	0.37744774544500015
MSA	Egyptian A.	0.668977649311682	0.5976221244480231	0.5225142427555753	0.46491529522980296	0.4177861006937805	0.38016662064261286	1.1986508367200037	1.0633520762445183	0.921952623336805	0.8153281239202436	0.7288885256735224	0.6599945048752923	1.232555724778773	1.005828839588048	0.8059493064661429	0.6738027099775273	0.5775311438722973	0.506124592366103
MSA	Gulf Arabic	0.5444200851823562	0.4863503111555625	0.4252268350709115	0.37835228858843983	0.3399981221521216	0.3093830477097309	1.1400995863578862	1.0114098494242039	0.8769174244137229	0.7755012788970825	0.6932840500035534	0.6277553387155128	1.1116255315619907	0.9071435846587208	0.7268749056950333	0.6076936568373953	0.5208676183106261	0.45646700405902363
MSA	Levantine A.	0.6638850342715289	0.5930727057605321	0.5185365853643468	0.461376111779772	0.41460568983528734	0.37727258935167096	1.1856492075695315	1.0518180173441405	0.9119523082027239	0.8064843525913311	0.7209823548249925	0.6528356196262577	1.1027596087660307	0.8999085358422967	0.7210776145990313	0.6028469122348813	0.5167133667576156	0.4528263884902145
MSA	MSA	0.9786283996820293	0.8742444293391586	0.7643712427838006	0.6801113786485589	0.6111674187501286	0.5561349500312947	0.987746956015906	0.8762541553450436	0.7597340855187934	0.6718702793885433	0.600639819748543	0.5438677746737988	0.9929768266155617	0.8103201414539024	0.6492923351529638	0.5428318276145607	0.4652731158397728	0.40774626371557526
MSA	Maghrebi A.	0.6987708214437259	0.624237451345592	0.5457846117908919	0.48562047339510245	0.4363923623904937	0.3970974845949685	1.2571773892295046	1.1152723930039095	0.9669688256936538	0.8551381693440365	0.7644779828069586	0.6922200720398436	1.4277551944336824	1.1651216424237494	0.9335872493422513	0.7805126371601392	0.6689945728489465	0.5862793878232437
Finnish	Finnish	0.9461044348031009	0.8368481769020907	0.7252551317187999	0.642490114034223	0.5760387769172883	0.5181573961832827	0.9810086285487861	0.9269500215910821	0.8655933553012588	0.8110581691722787	0.7635446684027067	0.7199118991996029	0.9775931859316092	0.9103498199844304	0.8360086669698603	0.7722287634257203	0.7175414534915718	0.6687346772937914
Finnish	Ostrobothnian F.	1.2380238948865603	1.0950567413973267	0.949031787536053	0.8407297166599774	0.7537748941566365	0.6780342784468718	0.8486747303366281	0.8019083999017254	0.7488284873479483	0.7016498662482173	0.6605457349699669	0.6227988410491017	0.7301132421974537	0.6798926876411343	0.6243711669950585	0.5767372914384519	0.5358941986901853	0.49944296915649244
Finnish	SE Finnish	1.1909832138025624	1.0534483240204768	0.9129718198403968	0.8087848578873882	0.7251340217537693	0.6522712908436639	0.8473156781546642	0.8006242384654714	0.7476293271122673	0.7005262569929718	0.6594879491183229	0.6218015023825945	0.7330844125475595	0.6826594871977253	0.6269120236616946	0.5790843037114588	0.5380750014231281	0.5014754348833985
Finnish	SW Finnish	1.3377717751305254	1.1832857240142223	1.0254955048211998	0.9084675102852178	0.8145067170106153	0.7326636618434008	0.8394862738978484	0.7932262745396731	0.7407210491385123	0.6940532229161599	0.6533941190508905	0.6160559043072097	0.7493502919892262	0.6978065244671173	0.6408221208113197	0.591933186199628	0.5500139581843393	0.5126023103525201
Finnish	SW transition area	1.2630061680631697	1.117154058557738	0.9681824448597421	0.8576949299616297	0.7689854328201219	0.6917164356630838	0.8561416546022679	0.8089638583429959	0.7554169309566827	0.7078232165613503	0.6663574373816268	0.6282784336569754	0.7722350321110983	0.7191171466667632	0.6603924710946086	0.6100104956775896	0.5668110778105125	0.5282568991125351
Finnish	Savonian F.	1.217176835960435	1.0766171034310075	0.9330510607671701	0.8265726862371023	0.7410820942030804	0.6666168731648761	0.809963693695124	0.7653305399253687	0.7146717887027203	0.6696451502941233	0.6304159228808655	0.5943907974319964	0.7186190533436227	0.6691891220838719	0.6145416779602778	0.5676577035557715	0.5274576045162757	0.49158022749202857
Finnish	Tavastian F.	1.1839520203619012	1.0472290936735777	0.9075819189612107	0.8040100443368872	0.720853056650091	0.6484204845782516	0.8402807741199394	0.7939769937245907	0.7414220767268678	0.6947100834949393	0.6540124993494613	0.6166389472562266	0.7475226986238093	0.6961046413984187	0.6392592172281393	0.5904895180307709	0.5486725269850588	0.5113521225678316
